PHI	log10.PHI	Std.Error	log10.Std.Error	0.025	0.975	log10.0.025	log10.0.975
0.853758693	-0.072026879	9.77E-06	5.78E-06	0.669036451	1.032122746	-0.174550226	0.013731348
0.773026764	-0.116227381	1.02E-05	6.60E-06	0.577066553	0.960361985	-0.238774111	-0.017565039
0.630898952	-0.206031963	9.73E-06	7.64E-06	0.441719631	0.812789739	-0.354853303	-0.090021795
1.332531214	0.121785387	1.49E-05	5.17E-06	1.06215316	1.634750068	0.026187144	0.213451356
1.513599277	0.176752493	1.86E-05	5.34E-06	1.171829865	1.894949957	0.068864559	0.277597736
1.087614536	0.035207864	7.17E-06	3.74E-06	0.970016588	1.214250319	-0.013220839	0.084308226
1.115705013	0.046194199	8.12E-06	3.69E-06	0.974779476	1.267824236	-0.011093625	0.103059049
1.102045059	0.040636819	8.25E-06	4.10E-06	0.959047023	1.254233888	-0.018160123	0.09837853
0.92694813	-0.035544485	9.33E-06	5.12E-06	0.751331256	1.102439162	-0.124168554	0.042354632
1.394177198	0.139798075	1.88E-05	6.68E-06	1.052352147	1.760692697	0.022161087	0.245683561
1.440569878	0.155752093	1.63E-05	4.95E-06	1.146824953	1.776464805	0.059497115	0.249556608
2.963132858	0.468823969	3.91E-05	4.78E-06	2.518280478	3.834516319	0.401104098	0.583710566
1.139008641	0.053467244	1.31E-05	5.29E-06	0.890486847	1.391728511	-0.050372492	0.143554524
1.054063916	0.020688001	9.02E-06	4.95E-06	0.897877347	1.215780268	-0.046782987	0.084855091
1.065469265	0.025263099	9.95E-06	4.83E-06	0.883017301	1.251367706	-0.054030788	0.097384942
0.917259276	-0.050302062	2.15E-05	1.09E-05	0.521372139	1.358461985	-0.282852181	0.133047489
1.28120482	0.106367089	8.58E-06	3.70E-06	1.147628166	1.451850769	0.059801197	0.161921976
1.310882926	0.116319507	9.84E-06	3.34E-06	1.145564995	1.515493298	0.059019729	0.18055402
1.2940799	0.11020311	1.12E-05	4.05E-06	1.104280651	1.521228288	0.043079458	0.182194392
1.226632476	0.086270764	1.30E-05	4.61E-06	0.982399693	1.491894006	-0.007711783	0.173737967
1.03926754	0.011850297	1.53E-05	6.61E-06	0.745945026	1.339609722	-0.127293183	0.12697829
1.164960623	0.065463655	7.21E-06	2.74E-06	1.037388036	1.309689353	0.015941235	0.117168297
2.301272392	0.354287744	4.60E-05	8.04E-06	1.571876378	3.211365249	0.196418386	0.506689703
2.226644039	0.340509385	4.30E-05	7.73E-06	1.556440883	3.09955498	0.192132622	0.491299344
2.076697826	0.315551698	1.99E-05	3.90E-06	1.78638527	2.568507516	0.251975129	0.409680838
2.03295517	0.305770665	2.17E-05	4.49E-06	1.689850789	2.535262712	0.227848359	0.404022921
1.161866546	0.063693307	9.02E-06	3.74E-06	1.00651014	1.337414497	0.002818155	0.126266022
1.177727103	0.069755852	8.98E-06	3.39E-06	1.01522078	1.361555747	0.006560498	0.134035428
1.294781685	0.110797048	1.05E-05	3.47E-06	1.114380016	1.513446925	0.047033314	0.179967195
1.388847232	0.139996111	1.55E-05	4.80E-06	1.108772024	1.694828545	0.044842259	0.229125759
1.043423653	0.012354206	1.71E-05	7.42E-06	0.715022311	1.378387515	-0.145680429	0.139371321
1.02436173	0.006103616	1.07E-05	7.92E-06	0.846026373	1.206091214	-0.072616099	0.08138015
1.029554009	0.010219029	9.85E-06	5.02E-06	0.849857525	1.210686057	-0.070653876	0.083031541
1.261003494	0.096363015	1.65E-05	6.59E-06	0.9649154	1.582379068	-0.015510773	0.19931052
0.833875	-0.094558097	2.17E-05	1.20E-05	0.439042764	1.291270382	-0.357493178	0.11101719
1.23689568	0.089464761	1.28E-05	5.47E-06	1.017505288	1.477798504	0.007536675	0.16961522
1.030338764	0.006085133	1.80E-05	7.87E-06	0.682082669	1.394464567	-0.166162986	0.144407479
1.306711555	0.114897229	8.23E-06	3.93E-06	1.191873531	1.466381057	0.076230175	0.166246833
1.364197016	0.133591577	8.75E-06	3.96E-06	1.239153188	1.541463393	0.093124997	0.187933208
1.367074013	0.134492368	9.11E-06	3.86E-06	1.22975749	1.5505656	0.089819476	0.190490145
1.440562844	0.156958833	1.02E-05	4.41E-06	1.293764629	1.6519498	0.111855273	0.217996846
1.378255606	0.135445833	1.80E-05	5.94E-06	1.04646915	1.738372124	0.019726422	0.240142732
0.823835373	-0.099108107	2.06E-05	1.19E-05	0.438298131	1.241852118	-0.358230411	0.09406988
0.8569417	-0.075960658	1.65E-05	9.18E-06	0.543454761	1.181689079	-0.264836664	0.07250322
0.901698351	-0.053596172	1.72E-05	9.00E-06	0.57278607	1.240440462	-0.242007552	0.093575924
1.13063395	0.046924707	1.80E-05	8.03E-06	0.793123576	1.47760831	-0.100659145	0.169559324
0.978129983	-0.015813388	1.58E-05	7.65E-06	0.677541514	1.286855968	-0.169064098	0.109529941
0.737243712	-0.148742914	1.92E-05	1.25E-05	0.383464263	1.129326465	-0.416275446	0.052819506
2.700774908	0.427484632	3.93E-05	5.74E-06	2.132104609	3.544477042	0.328808504	0.549552164
1.897165179	0.276679158	1.58E-05	3.50E-06	1.680917663	2.29023936	0.225546441	0.359880763
1.889792562	0.274204165	1.94E-05	4.38E-06	1.583901095	2.33263249	0.199728059	0.367846277
1.115122795	0.045083731	1.07E-05	4.64E-06	0.920412451	1.319093047	-0.036017522	0.12027543
1.349100828	0.126664668	1.61E-05	5.69E-06	1.058417653	1.6669717	0.024657068	0.221928227
0.627147138	-0.229756206	2.62E-05	1.53E-05	0.283916558	1.105630365	-0.546809282	0.043609958
0.862394035	-0.072111301	1.58E-05	8.46E-06	0.553250525	1.172288428	-0.25707819	0.06903447
0.518309057	-0.294120044	9.60E-06	9.22E-06	0.319684047	0.695697756	-0.495279049	-0.157579399
0.722203672	-0.149930134	1.35E-05	9.05E-06	0.451267803	0.983344205	-0.345565681	-0.007294438
1.061686873	0.024000237	9.41E-06	4.44E-06	0.891914285	1.23742544	-0.049676888	0.092519039
1.205470324	0.079141147	1.12E-05	4.32E-06	1.002755683	1.423522267	0.00119513	0.153364265
1.494367123	0.171307489	1.75E-05	5.39E-06	1.179336057	1.841265845	0.071637576	0.265116494
1.37046361	0.135341913	1.05E-05	3.97E-06	1.199572955	1.589195116	0.079026666	0.201177222
1.396227121	0.142306477	1.46E-05	5.07E-06	1.142857994	1.686987142	0.057992204	0.227111772
1.004118085	-0.043976434	4.89E-05	2.02E-05	0.36929395	2.197066619	-0.432627813	0.341843221
0.788168728	-0.109806076	1.23E-05	8.15E-06	0.549842876	1.014328428	-0.259761413	0.006178597
1.612380505	0.204387769	1.95E-05	5.15E-06	1.266630489	2.02709144	0.102649934	0.306873339
1.687998652	0.226368263	1.21E-05	2.90E-06	1.547193054	2.001487627	0.189544507	0.301352909
1.49349761	0.171703473	1.61E-05	4.66E-06	1.201974939	1.827349503	0.079895411	0.261821619
1.677052379	0.223110303	1.40E-05	3.51E-06	1.474368957	1.988240765	0.168606178	0.298468972
1.583214283	0.197770521	1.48E-05	3.86E-06	1.349719849	1.914983914	0.130243635	0.28216513
1.248304844	0.093976445	1.21E-05	4.82E-06	1.029821489	1.486215447	0.01276195	0.172081771
1.032947898	0.011556855	9.60E-06	5.29E-06	0.871657715	1.207303166	-0.059654022	0.08181634
0.764019907	-0.12099231	9.35E-06	6.52E-06	0.591227755	0.92889086	-0.228245187	-0.03203531
0.758201778	-0.125173703	1.00E-05	7.28E-06	0.56581933	0.936765854	-0.247322221	-0.028368948
0.857703507	-0.091619492	3.09E-05	1.49E-05	0.388559636	1.471397125	-0.410542344	0.167729823
1.186176062	0.072937116	7.31E-06	3.78E-06	1.075707459	1.321990287	0.03169418	0.121228264
1.183747649	0.072173201	7.23E-06	3.46E-06	1.071887944	1.322027753	0.030149386	0.121240572
0.819698632	-0.089295954	7.53E-06	6.09E-06	0.691490746	0.941199451	-0.160213632	-0.026318335
0.786721826	-0.107843019	8.19E-06	6.69E-06	0.642817661	0.921520055	-0.191912206	-0.035495214
0.777098238	-0.113194034	8.90E-06	6.21E-06	0.612129585	0.930542706	-0.213156638	-0.031263691
1.42199707	0.151619256	1.03E-05	3.53E-06	1.254999963	1.638001302	0.098643693	0.21431424
1.537505031	0.185265958	1.27E-05	3.77E-06	1.338388932	1.810692587	0.126582336	0.25784472
0.954698801	-0.022687478	9.73E-06	4.95E-06	0.770877181	1.135952582	-0.11301481	0.055360203
0.950789034	-0.0242726	9.56E-06	4.64E-06	0.767646635	1.129346071	-0.114838676	0.052827044
0.941783965	-0.028717032	1.00E-05	4.97E-06	0.754645222	1.131797762	-0.122257183	0.053768829
1.167293906	0.063671403	1.45E-05	5.65E-06	0.895696546	1.45043363	-0.047839102	0.161497854
0.717172384	-0.149232313	9.89E-06	6.92E-06	0.526771916	0.898995315	-0.278377388	-0.046242572
0.603481352	-0.227374554	1.08E-05	8.81E-06	0.381850617	0.80980015	-0.418106527	-0.091622148
0.688056231	-0.169807777	1.09E-05	9.25E-06	0.472246176	0.883284874	-0.325831554	-0.053899207
0.546165884	-0.273004383	1.12E-05	9.93E-06	0.323024741	0.761545741	-0.490764219	-0.118304011
1.72226584	0.232350051	2.22E-05	5.85E-06	1.335442748	2.184284069	0.125625274	0.33930911
0.738735557	-0.138345644	1.28E-05	7.86E-06	0.493909166	0.992392686	-0.306352917	-0.003316445
1.187738299	0.072896972	1.04E-05	4.14E-06	1.00338063	1.39043321	0.001465713	0.14315011
1.897349954	0.274005681	2.64E-05	6.00E-06	1.436740859	2.468904746	0.157378443	0.392504333
1.047519445	0.018260913	9.36E-06	4.22E-06	0.874633484	1.226403117	-0.058173903	0.088633246
0.849556029	-0.075019702	1.13E-05	6.24E-06	0.62911097	1.068432514	-0.201272742	0.028747096
0.825649798	-0.088082865	1.19E-05	6.72E-06	0.591942042	1.048429508	-0.227720814	0.020539234
0.775437891	-0.119043164	1.48E-05	8.91E-06	0.487405313	1.061484597	-0.312109783	0.025913649
1.165637374	0.063985988	1.16E-05	5.13E-06	0.956391438	1.391964038	-0.019364321	0.143628013
1.099353194	0.037193745	1.42E-05	6.08E-06	0.835202753	1.373863964	-0.078208086	0.137943732
1.643164277	0.213541478	1.64E-05	4.32E-06	1.3690007	1.993594668	0.13640367	0.299636863
1.526558042	0.180271357	1.89E-05	5.58E-06	1.190650235	1.908042308	0.075784198	0.280587997
1.030395627	0.010529501	9.16E-06	5.40E-06	0.872894967	1.195525969	-0.059038011	0.077559014
1.288925052	0.108132653	1.05E-05	5.01E-06	1.126920976	1.492368479	0.051893463	0.173876059
1.280775428	0.105953552	1.03E-05	3.76E-06	1.103507567	1.480400268	0.042775316	0.170379155
1.280117273	0.105195761	1.13E-05	4.59E-06	1.090077708	1.497265238	0.037457458	0.175298741
1.235306501	0.08767464	1.63E-05	6.18E-06	0.932734158	1.55857925	-0.030242119	0.192728885
1.081552744	0.03123267	1.20E-05	5.04E-06	0.852956765	1.31976851	-0.069072982	0.120497749
1.133338332	0.051342592	1.32E-05	5.17E-06	0.879392142	1.396898957	-0.05581745	0.145164992
1.082548857	0.028839588	1.71E-05	7.10E-06	0.757178514	1.42182998	-0.12080173	0.152847667
0.849829376	-0.079189904	1.60E-05	8.97E-06	0.541521373	1.166447051	-0.266384398	0.06686503
0.984382629	-0.010733454	1.30E-05	5.89E-06	0.730864217	1.238993925	-0.136163344	0.093069177
1.40420568	0.144633844	1.48E-05	5.26E-06	1.153380518	1.699582932	0.061972611	0.23034236
1.360015631	0.130858168	1.45E-05	5.05E-06	1.106458249	1.658590844	0.04393503	0.219739261
1.063426495	0.021466577	1.48E-05	7.48E-06	0.787122958	1.348138011	-0.10395742	0.129734354
1.250254035	0.093235381	1.44E-05	6.48E-06	0.994201148	1.529739325	-0.002525741	0.184617431
0.842099905	-0.079189539	1.13E-05	6.69E-06	0.625224193	1.051155802	-0.203964226	0.02166704
0.921307921	-0.039838124	1.10E-05	7.00E-06	0.71836654	1.122063602	-0.143653911	0.050017473
1.130384207	0.050586388	1.13E-05	5.20E-06	0.930433974	1.343008372	-0.03131444	0.128078717
1.523144007	0.1796716	1.80E-05	5.20E-06	1.20001566	1.901410188	0.079186913	0.279075797
1.887532234	0.273035318	1.98E-05	5.52E-06	1.585034101	2.299941496	0.20003861	0.361716789
1.494170904	0.168565214	2.42E-05	7.21E-06	1.047643466	1.986976385	0.020213508	0.298192706
1.934815645	0.28181985	2.88E-05	6.53E-06	1.421956937	2.539028569	0.152886423	0.404667574
1.099253893	0.038932465	1.01E-05	4.63E-06	0.917916708	1.28928059	-0.03719673	0.110347445
1.071828604	0.026837757	1.28E-05	5.46E-06	0.827679725	1.320327458	-0.082137685	0.120681654
1.074380636	0.027640799	1.32E-05	5.71E-06	0.823913737	1.334006763	-0.084118263	0.12515803
0.90859592	-0.049002245	1.59E-05	8.33E-06	0.607837322	1.219199714	-0.216212637	0.086074852
1.703080654	0.23027578	1.14E-05	2.98E-06	1.592815562	2.019629294	0.20216549	0.30527166
1.631368756	0.211388871	1.15E-05	3.41E-06	1.475481547	1.915060024	0.168933781	0.28218239
1.712015033	0.232575923	1.15E-05	2.87E-06	1.593336595	2.027691072	0.202307531	0.307001746
1.622249842	0.208511382	1.29E-05	4.11E-06	1.434869187	1.910779109	0.156812309	0.281210484
1.717122793	0.233824581	1.19E-05	2.91E-06	1.593064526	2.030884264	0.202233365	0.307685174
1.731245756	0.237356082	1.23E-05	2.91E-06	1.591868758	2.064163931	0.201907259	0.314744184
1.762959957	0.239568532	3.06E-05	7.72E-06	1.207051943	2.403734664	0.081725957	0.380886526
0.956241965	-0.02201598	9.65E-06	5.07E-06	0.772281347	1.135156611	-0.112224458	0.055055782
0.985569417	-0.011915654	1.55E-05	7.10E-06	0.685833769	1.297922856	-0.163781136	0.113248872
1.119318008	0.04576578	1.24E-05	5.66E-06	0.90037902	1.355435118	-0.045574636	0.132078732
0.894825101	-0.050247695	8.25E-06	4.27E-06	0.736973913	1.051684129	-0.132547886	0.02188532
0.852983296	-0.071818814	9.23E-06	5.05E-06	0.670162953	1.026401549	-0.173819595	0.011317298
0.990682304	-0.009927753	1.59E-05	7.25E-06	0.68014469	1.309234692	-0.167398768	0.117017504
1.289131999	0.10919337	9.13E-06	3.13E-06	1.13816583	1.481023316	0.056205543	0.170561883
1.769944549	0.246305987	1.63E-05	3.70E-06	1.537217983	2.151666874	0.186735455	0.332775026
1.986036897	0.29584074	2.11E-05	4.20E-06	1.692872014	2.443037711	0.228624124	0.38793017
1.733068585	0.236369818	1.57E-05	5.39E-06	1.507693697	2.082334759	0.178313119	0.318550496
1.522021294	0.175999582	2.60E-05	7.53E-06	1.039604992	2.046481099	0.016868315	0.311007737
1.142444968	0.055956438	1.05E-05	4.07E-06	0.942696587	1.353809889	-0.025628065	0.131557682
1.017163992	-0.002588066	2.11E-05	9.58E-06	0.621306768	1.445709635	-0.206693916	0.160081074
1.363580704	0.130061492	2.00E-05	6.35E-06	1.003646965	1.773780606	0.001580975	0.248899896
1.251473188	0.096570186	7.92E-06	2.72E-06	1.116643126	1.417729916	0.047914397	0.151593504
1.689623833	0.225832686	1.66E-05	4.07E-06	1.430226624	2.048021952	0.155404857	0.311334602
1.428740263	0.151031032	1.93E-05	5.84E-06	1.079901673	1.829551845	0.033384214	0.262344721
1.118576407	0.045856126	1.26E-05	4.97E-06	0.880347873	1.376683222	-0.055345681	0.138834014
0.871807933	-0.064085074	1.15E-05	6.76E-06	0.654779489	1.087492209	-0.18390494	0.036426153
1.38546145	0.139206186	1.37E-05	4.83E-06	1.148586464	1.65836678	0.060163691	0.21968059
1.390160203	0.139000982	1.58E-05	7.26E-06	1.123064808	1.69752727	0.050404817	0.229816756
1.318043113	0.116683803	1.60E-05	5.35E-06	1.025275258	1.650142725	0.010840475	0.217521509
1.417047262	0.149712756	1.17E-05	4.02E-06	1.224804642	1.654595238	0.08806682	0.21869177
1.42321372	0.151654467	1.17E-05	3.96E-06	1.228501236	1.66144165	0.089375597	0.220485093
0.992572725	-0.049638726	4.76E-05	2.09E-05	0.365470797	2.185264417	-0.437147322	0.339503992
1.499028444	0.169692039	2.41E-05	7.65E-06	1.065214965	1.985927116	0.027437259	0.297963306
1.387742519	0.140918866	1.12E-05	3.48E-06	1.204796054	1.638466032	0.080913536	0.214437434
2.925182343	0.462944478	3.94E-05	5.06E-06	2.42973727	3.784169092	0.385559314	0.577970417
0.938950121	-0.047591917	2.77E-05	1.37E-05	0.457141027	1.534599084	-0.339949802	0.185994925
1.49582684	0.172817394	1.35E-05	4.56E-06	1.268278199	1.770030315	0.103214527	0.247980704
1.536641479	0.184443414	1.46E-05	4.48E-06	1.291410475	1.83684443	0.111064303	0.264072373
1.789621711	0.249305561	2.27E-05	5.49E-06	1.385399934	2.283049703	0.141575162	0.358515366
1.781801581	0.248306036	1.97E-05	4.68E-06	1.439430677	2.21433452	0.158190754	0.345243226
2.063704729	0.309904844	3.09E-05	6.42E-06	1.52799357	2.718333612	0.184121517	0.434302703
1.108688235	0.042974416	1.02E-05	4.00E-06	0.914608615	1.319044099	-0.038764714	0.120259315
1.192075014	0.073352456	1.36E-05	5.14E-06	0.937809392	1.459992224	-0.027885423	0.164350536
0.667470574	-0.190938458	1.71E-05	1.19E-05	0.349515475	1.020270977	-0.456533595	0.008715532
0.994843721	-0.047137063	4.66E-05	2.03E-05	0.35948726	2.164510918	-0.444316592	0.335359679
1.300906062	0.112274878	1.25E-05	4.13E-06	1.072379473	1.555514373	0.030348492	0.191874028
1.405740976	0.145577475	1.45E-05	4.55E-06	1.153848577	1.710691208	0.062148818	0.233171623
1.542290807	0.185017616	1.81E-05	5.37E-06	1.228351793	1.910552424	0.089322762	0.281158959
0.940171003	-0.059256237	3.64E-05	1.72E-05	0.37966756	1.778985452	-0.420596532	0.250172396
1.457403898	0.16196008	1.05E-05	4.48E-06	1.304429776	1.678348335	0.115420704	0.224882098
1.442386746	0.156891704	1.37E-05	4.63E-06	1.208249184	1.712729041	0.082156508	0.233688661
1.62453866	0.208816424	1.39E-05	4.45E-06	1.415547638	1.926302295	0.150924485	0.284724442
0.854893863	-0.070657186	7.39E-06	5.62E-06	0.730952161	0.973843764	-0.136111046	-0.011510713
0.737426102	-0.135617718	7.90E-06	5.99E-06	0.592826346	0.87118441	-0.227072509	-0.059889905
1.99456656	0.297372192	2.22E-05	4.57E-06	1.641814067	2.478806323	0.215323972	0.394242595
1.116082072	0.04428719	1.29E-05	5.84E-06	0.881013132	1.364812515	-0.055017625	0.13507299
0.561755836	-0.257304132	9.17E-06	8.20E-06	0.366165743	0.727975105	-0.43632229	-0.137883479
0.912775517	-0.041832879	8.64E-06	4.57E-06	0.753098805	1.071592209	-0.123148042	0.030029544
0.839968145	-0.079631522	1.01E-05	6.38E-06	0.647827677	1.020677787	-0.188540506	0.008888655
0.879621804	-0.05905287	1.03E-05	5.62E-06	0.680849408	1.072054078	-0.166948962	0.030216692
0.91640079	-0.043724526	1.46E-05	7.24E-06	0.635295428	1.205364858	-0.197024285	0.081118526
0.732068777	-0.150485322	1.83E-05	1.20E-05	0.39121461	1.106465758	-0.407585151	0.043937977
0.612895846	-0.226500422	1.49E-05	1.14E-05	0.331586611	0.911413108	-0.479403036	-0.04028473
0.70262599	-0.160139188	1.17E-05	8.15E-06	0.466935774	0.921209304	-0.330742856	-0.035641756
0.702681124	-0.159769282	1.14E-05	7.91E-06	0.476800919	0.916897127	-0.321662933	-0.037679388
0.701946974	-0.160164431	1.16E-05	7.76E-06	0.468127195	0.926023232	-0.329636136	-0.033378118
0.700721025	-0.161739528	1.16E-05	8.72E-06	0.474508981	0.916484602	-0.323755593	-0.037874831
0.775008023	-0.125101909	1.92E-05	1.16E-05	0.420381146	1.159624314	-0.376356775	0.064317313
0.647862375	-0.197093964	1.19E-05	9.17E-06	0.412392996	0.874390308	-0.384688748	-0.058294665
1.188142538	0.071689852	1.31E-05	5.69E-06	0.956280617	1.435330856	-0.019414647	0.156952016
1.275244355	0.099921182	1.67E-05	8.54E-06	0.991611734	1.584339773	-0.003658343	0.199848325
1.744130492	0.239717111	1.63E-05	4.04E-06	1.484453589	2.111724279	0.171566624	0.324637207
1.662685752	0.21836406	1.77E-05	4.63E-06	1.356907236	2.041467639	0.132550158	0.309942492
1.664841413	0.217273563	2.25E-05	6.11E-06	1.273307418	2.116763328	0.10493325	0.325672301
0.685435474	-0.168298513	8.01E-06	6.98E-06	0.531594955	0.817794115	-0.27441915	-0.087356023
0.515171409	-0.296946645	8.99E-06	1.00E-05	0.324579051	0.674343852	-0.488679516	-0.171118598
0.526187181	-0.289521337	1.05E-05	1.05E-05	0.307997064	0.719968867	-0.511453426	-0.142686284
1.103063822	0.040967584	8.97E-06	4.00E-06	0.940063548	1.272154212	-0.026842787	0.10453976
1.308860183	0.111362644	2.05E-05	7.04E-06	0.923252751	1.720080143	-0.03467939	0.235548678
0.787687719	-0.110781446	1.19E-05	9.22E-06	0.563604723	0.995050632	-0.249025379	-0.00215482
1.199149847	0.07618884	1.15E-05	5.48E-06	1.00299278	1.410788183	0.001297805	0.149461813
1.944574237	0.283679664	3.07E-05	6.64E-06	1.426066258	2.58680503	0.154139703	0.412763647
1.796274066	0.249590352	2.70E-05	6.44E-06	1.32201907	2.353668249	0.12123772	0.371745238
1.141636729	0.055406291	1.11E-05	4.35E-06	0.932493038	1.361410309	-0.030354404	0.133989035
1.144771934	0.056536987	1.12E-05	4.45E-06	0.942949042	1.366517148	-0.025511793	0.135615084
0.923618972	-0.04079023	1.51E-05	7.64E-06	0.63185608	1.21506019	-0.199381853	0.084597788
0.925405979	-0.041325327	1.54E-05	9.06E-06	0.635032417	1.212594759	-0.197204106	0.08371568
3.228128433	0.504552484	5.30E-05	5.85E-06	2.600567881	4.317473523	0.415068194	0.635229655
2.470704079	0.389435142	3.42E-05	5.21E-06	2.023811795	3.225622469	0.306170123	0.508613527
2.626323223	0.414816648	4.21E-05	6.03E-06	2.058469927	3.453191576	0.313544513	0.538220652
1.802414298	0.253689438	1.93E-05	4.22E-06	1.5289702	2.223716952	0.184399021	0.347079505
1.82962954	0.26073882	1.65E-05	3.69E-06	1.582750697	2.204667958	0.199412481	0.343343171
1.232599497	0.088741779	1.16E-05	4.40E-06	1.02210569	1.460570935	0.009495806	0.164522652
1.256040692	0.096107654	1.24E-05	5.87E-06	1.043132854	1.489872617	0.018339624	0.173149135
1.229302406	0.087393664	1.20E-05	4.65E-06	1.008745286	1.468230136	0.003781518	0.166794134
