GeneID,LS,LS_EXP,SecondMax,RestMean,FoldDiff
WBGene00011508,elongating embryo Ce,35136.0,1758.0,524.75,19.986348122866893
WBGene00011509,elongating embryo Ce,11501.0,2726.0,996.75,4.219002201027146
WBGene00011512,dauer larva Ce,1627.0,394.0,177.5,4.129441624365482
WBGene00011513,dauer larva Ce,1592.0,323.0,204.75,4.928792569659443
WBGene00011515,L1 larva Ce,172.0,66.0,32.5,2.606060606060606
WBGene00011518,dauer larva Ce,175.0,8.0,2.0,21.875
WBGene00011519,elongating embryo Ce,45.0,9.0,4.5,5.0
WBGene00011521,L1 larva Ce,4762.0,26.0,12.0,183.15384615384616
WBGene00011522,L1 larva Ce,219325.0,79013.0,26645.5,2.775809044081354
WBGene00011523,L1 larva Ce,2827.0,251.0,97.75,11.262948207171315
WBGene00011524,elongating embryo Ce,14706.0,2759.0,1280.0,5.330192098586444
WBGene00011527,L1 larva Ce,22371.0,11092.0,7393.0,2.016858997475658
WBGene00011529,L1 larva Ce,8739.0,4229.0,3534.0,2.066445968314022
WBGene00011530,L2L3_larva,5556.0,774.0,525.0,7.178294573643411
WBGene00011531,L1 larva Ce,51815.0,20530.0,9503.0,2.523867510959571
WBGene00011534,L1 larva Ce,2006.0,178.0,75.25,11.269662921348315
WBGene00011535,L2L3_larva,410.0,40.0,21.25,10.25
WBGene00011536,L2L3_larva,417.0,20.0,10.0,20.85
WBGene00011537,L2L3_larva,624.0,46.0,23.0,13.565217391304348
WBGene00011539,elongating embryo Ce,1445.0,567.0,219.75,2.548500881834215
WBGene00011541,dauer larva Ce,92.0,16.0,5.25,5.75
WBGene00011544,L1 larva Ce,167.0,8.0,2.25,20.875
WBGene00011545,L1 larva Ce,3089.0,440.0,188.5,7.0204545454545455
WBGene00011547,L1 larva Ce,25.0,4.0,1.0,6.25
WBGene00011548,L2L3_larva,3663.0,82.0,43.0,44.670731707317074
WBGene00011550,L1 larva Ce,197.0,21.0,10.5,9.380952380952381
WBGene00011552,L1 larva Ce,104.0,30.0,12.0,3.466666666666667
WBGene00011553,L1 larva Ce,260.0,17.0,5.25,15.294117647058824
WBGene00011557,L1 larva Ce,52.0,13.0,6.5,4.0
WBGene00011560,adult Ce,12877.0,5604.0,5106.75,2.297822983583155
WBGene00011563,L1 larva Ce,810.0,357.0,259.75,2.26890756302521
WBGene00011566,L1 larva Ce,154.0,24.0,11.75,6.416666666666667
WBGene00011568,L1 larva Ce,107.0,16.0,9.5,6.6875
WBGene00011570,L1 larva Ce,16.0,6.0,2.75,2.6666666666666665
WBGene00011571,L1 larva Ce,20537.0,9971.0,4467.25,2.059673051850366
WBGene00011572,elongating embryo Ce,1621.0,488.0,177.75,3.32172131147541
WBGene00011574,L1 larva Ce,21.0,8.0,2.5,2.625
WBGene00011577,L2L3_larva,6.0,2.0,1.0,3.0
WBGene00011578,L1 larva Ce,2242.0,243.0,166.5,9.22633744855967
WBGene00011579,L1 larva Ce,9662.0,2285.0,1058.0,4.2284463894967175
WBGene00011581,L1 larva Ce,661.0,115.0,41.5,5.747826086956522
WBGene00011582,dauer larva Ce,2766.0,537.0,160.0,5.150837988826815
WBGene00011583,L1 larva Ce,1277.0,111.0,47.75,11.504504504504505
WBGene00011590,L1 larva Ce,22786.0,4956.0,2004.5,4.597659402744148
WBGene00011593,dauer larva Ce,1364.0,202.0,78.75,6.752475247524752
WBGene00011595,dauer larva Ce,796.0,8.0,3.5,99.5
WBGene00011597,dauer larva Ce,2789.0,1341.0,794.0,2.0797912005965697
WBGene00011600,dauer larva Ce,1125.0,443.0,313.0,2.539503386004515
WBGene00011601,dauer larva Ce,2313.0,807.0,505.25,2.866171003717472
WBGene00011610,dauer larva Ce,137.0,66.0,40.75,2.0757575757575757
WBGene00011611,L1 larva Ce,342.0,100.0,67.5,3.42
WBGene00011616,L1 larva Ce,195.0,42.0,20.5,4.642857142857143
WBGene00011617,L2L3_larva,426.0,69.0,21.5,6.173913043478261
WBGene00011619,L2L3_larva,102.0,19.0,9.75,5.368421052631579
WBGene00011620,dauer larva Ce,43.0,11.0,6.25,3.909090909090909
WBGene00011621,L2L3_larva,13.0,2.0,1.25,6.5
WBGene00011622,L1 larva Ce,262.0,33.0,17.5,7.9393939393939394
WBGene00011630,L1 larva Ce,1362.0,233.0,120.0,5.84549356223176
WBGene00011634,L1 larva Ce,10111.0,3116.0,2539.0,3.244865211810013
WBGene00011637,elongating embryo Ce,6047.0,2914.0,2147.25,2.0751544269045983
WBGene00011639,L1 larva Ce,53015.0,10055.0,5860.75,5.272501243162606
WBGene00011640,dauer larva Ce,368.0,107.0,41.25,3.439252336448598
WBGene00011643,L1 larva Ce,1213.0,528.0,295.5,2.297348484848485
WBGene00011644,L1 larva Ce,10467.0,341.0,142.5,30.6950146627566
WBGene00011645,L1 larva Ce,7256.0,2816.0,2379.75,2.5767045454545454
WBGene00011646,L1 larva Ce,163.0,81.0,42.25,2.0123456790123457
WBGene00011648,elongating embryo Ce,10563.0,4857.0,3395.25,2.1747992588017295
WBGene00011650,L1 larva Ce,42.0,8.0,3.75,5.25
WBGene00011651,L1 larva Ce,1184.0,13.0,6.0,91.07692307692308
WBGene00011653,L1 larva Ce,14.0,4.0,1.25,3.5
WBGene00011654,L1 larva Ce,16.0,7.0,2.5,2.2857142857142856
WBGene00011655,L1 larva Ce,25.0,4.0,1.75,6.25
WBGene00011658,L1 larva Ce,39.0,8.0,3.75,4.875
WBGene00011659,L1 larva Ce,154.0,5.0,2.5,30.8
WBGene00011665,elongating embryo Ce,5364.0,930.0,273.25,5.767741935483871
WBGene00011666,dauer larva Ce,572.0,48.0,16.0,11.916666666666666
WBGene00011669,L1 larva Ce,369.0,116.0,57.0,3.1810344827586206
WBGene00011671,L1 larva Ce,54.0,25.0,13.75,2.16
WBGene00011673,L1 larva Ce,1295.0,620.0,365.25,2.088709677419355
WBGene00011674,L1 larva Ce,117.0,41.0,17.5,2.8536585365853657
WBGene00011678,L1 larva Ce,867.0,183.0,119.0,4.737704918032787
WBGene00011680,L1 larva Ce,27929.0,4110.0,3431.5,6.795377128953771
WBGene00011681,L1 larva Ce,65749.0,12171.0,4805.5,5.402103360446964
WBGene00011683,L1 larva Ce,3043.0,1330.0,375.0,2.28796992481203
WBGene00011684,L1 larva Ce,8125.0,2081.0,949.0,3.904372897645363
WBGene00011685,L1 larva Ce,66.0,9.0,4.5,7.333333333333333
WBGene00011689,adult Ce,701.0,118.0,51.75,5.940677966101695
WBGene00011694,L2L3_larva,3663.0,1324.0,695.25,2.766616314199396
WBGene00011695,L1 larva Ce,481.0,64.0,30.0,7.515625
WBGene00011699,dauer larva Ce,44301.0,1588.0,474.25,27.89735516372796
WBGene00011701,L1 larva Ce,105.0,50.0,18.75,2.1
WBGene00011703,L1 larva Ce,46.0,10.0,4.75,4.6
WBGene00011704,adult Ce,163.0,38.0,20.5,4.2894736842105265
WBGene00011706,elongating embryo Ce,1624.0,180.0,86.5,9.022222222222222
WBGene00011715,L1 larva Ce,23.0,4.0,2.25,5.75
WBGene00011719,elongating embryo Ce,5146.0,2388.0,1463.5,2.1549413735343386
WBGene00011720,L1 larva Ce,18663.0,7909.0,6597.0,2.359716778353774
WBGene00011721,L2L3_larva,32.0,6.0,4.25,5.333333333333333
WBGene00011722,L1 larva Ce,25004.0,9698.0,6878.25,2.5782635594968033
WBGene00011723,L1 larva Ce,30315.0,9886.0,3266.25,3.0664576168318836
WBGene00011726,L1 larva Ce,11872.0,5716.0,2032.0,2.076976906927922
WBGene00011732,L1 larva Ce,20494.0,6069.0,2278.25,3.3768330861756466
WBGene00011734,elongating embryo Ce,22382.0,10087.0,5805.25,2.218895608208585
WBGene00011735,L1 larva Ce,22138.0,10238.0,8550.0,2.1623363938269193
WBGene00011736,L1 larva Ce,40001.0,13590.0,8378.0,2.943414275202355
WBGene00011737,L1 larva Ce,164553.0,80034.0,34338.25,2.0560386835594873
WBGene00011739,elongating embryo Ce,13335.0,1383.0,1019.0,9.642082429501084
WBGene00011744,L2L3_larva,675.0,96.0,46.0,7.03125
WBGene00011750,elongating embryo Ce,1370.0,15.0,6.0,91.33333333333333
WBGene00011751,L1 larva Ce,7.0,1.0,0.5,7.0
WBGene00011752,L1 larva Ce,781.0,292.0,166.5,2.6746575342465753
WBGene00011754,L1 larva Ce,821.0,163.0,79.5,5.03680981595092
WBGene00011755,L1 larva Ce,22934.0,7061.0,4863.0,3.2479818722560543
WBGene00011758,elongating embryo Ce,10932.0,5108.0,4095.25,2.140172278778387
WBGene00011760,elongating embryo Ce,13472.0,4528.0,1936.0,2.9752650176678443
WBGene00011762,elongating embryo Ce,1409.0,673.0,348.75,2.0936106983655276
WBGene00011763,L1 larva Ce,378142.0,34315.0,18864.0,11.019728981494973
WBGene00011765,L1 larva Ce,3276.0,657.0,389.0,4.986301369863014
WBGene00011767,elongating embryo Ce,8499.0,3711.0,2504.25,2.290218270008084
WBGene00011770,elongating embryo Ce,891.0,211.0,86.75,4.222748815165877
WBGene00011772,L1 larva Ce,1225.0,445.0,209.25,2.752808988764045
WBGene00011773,L1 larva Ce,8073.0,3968.0,2508.0,2.0345262096774195
WBGene00011779,L1 larva Ce,16.0,4.0,1.0,4.0
WBGene00011780,L1 larva Ce,11.0,2.0,0.75,5.5
WBGene00011781,L1 larva Ce,17.0,6.0,2.5,2.8333333333333335
WBGene00011782,L1 larva Ce,7.0,2.0,0.5,3.5
WBGene00011783,L1 larva Ce,43.0,1.0,0.25,43.0
WBGene00011784,L1 larva Ce,59.0,4.0,1.5,14.75
WBGene00011785,L1 larva Ce,39.0,4.0,1.75,9.75
WBGene00011791,adult Ce,307.0,92.0,45.25,3.3369565217391304
WBGene00011800,L2L3_larva,1549.0,542.0,184.75,2.857933579335793
WBGene00011803,L2L3_larva,21308.0,4017.0,2189.75,5.304456061737615
WBGene00011808,adult Ce,517.0,155.0,46.25,3.335483870967742
WBGene00011809,elongating embryo Ce,3875.0,453.0,200.25,8.554083885209714
WBGene00011815,L1 larva Ce,83157.0,16239.0,8685.5,5.12082024755219
WBGene00011816,dauer larva Ce,121.0,5.0,2.25,24.2
WBGene00011817,L1 larva Ce,5759.0,1888.0,606.75,3.0503177966101696
WBGene00011818,dauer larva Ce,60.0,27.0,10.25,2.2222222222222223
WBGene00011822,L1 larva Ce,172.0,78.0,45.25,2.2051282051282053
WBGene00011823,L1 larva Ce,8418.0,2148.0,1089.0,3.9189944134078214
WBGene00011824,L1 larva Ce,19235.0,1363.0,862.75,14.112252384446075
WBGene00011833,elongating embryo Ce,26534.0,6367.0,2151.75,4.167425789225695
WBGene00011838,elongating embryo Ce,26643.0,4628.0,2003.5,5.756914433880726
WBGene00011839,L1 larva Ce,2363.0,1143.0,506.0,2.0673665791776026
WBGene00011840,L1 larva Ce,6.0,2.0,1.0,3.0
WBGene00011844,L1 larva Ce,2045.0,672.0,364.0,3.043154761904762
WBGene00011849,L1 larva Ce,49386.0,8918.0,4277.25,5.537788741870375
WBGene00011850,L1 larva Ce,8054.0,3442.0,2235.25,2.339918651946543
WBGene00011851,L1 larva Ce,70.0,34.0,16.0,2.0588235294117645
WBGene00011853,L1 larva Ce,195.0,90.0,43.0,2.1666666666666665
WBGene00011854,L1 larva Ce,5043.0,937.0,384.5,5.382070437566703
WBGene00011855,L1 larva Ce,17.0,6.0,2.25,2.8333333333333335
WBGene00011858,L1 larva Ce,12087.0,2708.0,1789.75,4.463441654357459
WBGene00011868,L1 larva Ce,5367.0,1664.0,825.5,3.225360576923077
WBGene00011869,L1 larva Ce,335191.0,26509.0,12588.0,12.644422648911691
WBGene00011870,L2L3_larva,4746.0,2025.0,937.0,2.343703703703704
WBGene00011874,L1 larva Ce,94.0,37.0,15.0,2.5405405405405403
WBGene00011876,L1 larva Ce,126.0,4.0,1.75,31.5
WBGene00011877,elongating embryo Ce,147.0,44.0,25.25,3.340909090909091
WBGene00011878,L1 larva Ce,1963.0,362.0,209.75,5.422651933701657
WBGene00011880,L1 larva Ce,129642.0,16427.0,4931.5,7.8920070615450175
WBGene00011882,elongating embryo Ce,353.0,138.0,75.0,2.5579710144927534
WBGene00011887,L1 larva Ce,10110.0,4442.0,2794.75,2.276001800990545
WBGene00011888,L1 larva Ce,11545.0,2624.0,1398.25,4.399771341463414
WBGene00011892,elongating embryo Ce,9535.0,3142.0,2157.0,3.0346912794398473
WBGene00011897,L1 larva Ce,35985.0,12108.0,8426.25,2.9720019821605552
WBGene00011898,adult Ce,2805.0,1099.0,568.75,2.5523202911737943
WBGene00011899,L1 larva Ce,6810.0,1491.0,836.0,4.5674044265593565
WBGene00011902,L1 larva Ce,239.0,58.0,21.5,4.120689655172414
WBGene00011903,elongating embryo Ce,335.0,62.0,26.25,5.403225806451613
WBGene00011904,L1 larva Ce,59071.0,28189.0,12501.0,2.0955337188264926
WBGene00011906,elongating embryo Ce,22157.0,961.0,330.25,23.056191467221645
WBGene00011909,adult Ce,126.0,23.0,8.75,5.478260869565218
WBGene00011913,L1 larva Ce,144.0,34.0,22.25,4.235294117647059
WBGene00011915,elongating embryo Ce,708.0,285.0,233.5,2.4842105263157896
WBGene00011917,elongating embryo Ce,12896.0,5314.0,3344.25,2.426797139631163
WBGene00011919,dauer larva Ce,1486.0,134.0,49.25,11.08955223880597
WBGene00011921,L1 larva Ce,11.0,5.0,1.75,2.2
WBGene00011924,elongating embryo Ce,2039.0,719.0,437.0,2.835883171070932
WBGene00011925,elongating embryo Ce,391.0,164.0,78.75,2.3841463414634148
WBGene00011927,dauer larva Ce,3305.0,1413.0,526.75,2.3389950460014153
WBGene00011929,adult Ce,24.0,6.0,2.25,4.0
WBGene00011934,elongating embryo Ce,155.0,32.0,18.75,4.84375
WBGene00011935,L1 larva Ce,10381.0,4486.0,2099.75,2.314088274632189
WBGene00011937,L1 larva Ce,256.0,51.0,20.25,5.019607843137255
WBGene00011940,L1 larva Ce,30193.0,8757.0,6589.75,3.4478702752084045
WBGene00011942,dauer larva Ce,7.0,2.0,1.0,3.5
WBGene00011948,elongating embryo Ce,8213.0,1418.0,553.75,5.791960507757405
WBGene00011949,L2L3_larva,313.0,48.0,30.5,6.520833333333333
WBGene00011950,L2L3_larva,88.0,31.0,10.0,2.838709677419355
WBGene00011952,L2L3_larva,1105.0,387.0,191.0,2.855297157622739
WBGene00011953,L1 larva Ce,69068.0,19349.0,14519.5,3.569590159698176
WBGene00011955,L1 larva Ce,27916.0,8332.0,3287.25,3.3504560729716752
WBGene00011956,elongating embryo Ce,12072.0,2271.0,1367.25,5.315719947159842
WBGene00011957,L1 larva Ce,409.0,183.0,80.5,2.2349726775956285
WBGene00011959,dauer larva Ce,2205.0,771.0,550.75,2.859922178988327
WBGene00011961,adult Ce,8.0,3.0,2.0,2.6666666666666665
WBGene00011962,L1 larva Ce,29440.0,11523.0,8398.75,2.5548902195608783
WBGene00011964,L1 larva Ce,13326.0,3637.0,1956.0,3.6640087984602694
WBGene00011966,dauer larva Ce,59291.0,21940.0,10983.5,2.702415679124886
WBGene00011972,L1 larva Ce,39228.0,9449.0,5969.75,4.151550428616785
WBGene00011974,L1 larva Ce,16710.0,1459.0,564.25,11.453050034270047
WBGene00011977,elongating embryo Ce,86869.0,27375.0,11536.25,3.173296803652968
WBGene00011978,L1 larva Ce,55336.0,14768.0,8308.5,3.747020585048754
WBGene00011981,adult Ce,156.0,58.0,22.25,2.689655172413793
WBGene00011984,L1 larva Ce,20457.0,2268.0,990.25,9.01984126984127
WBGene00011986,adult Ce,4756.0,222.0,150.75,21.423423423423422
WBGene00011991,elongating embryo Ce,100.0,18.0,7.25,5.555555555555555
WBGene00011993,adult Ce,17.0,4.0,3.25,4.25
WBGene00011994,L1 larva Ce,16580.0,5602.0,4243.5,2.9596572652624062
WBGene00011996,L1 larva Ce,1127.0,490.0,174.5,2.3
WBGene00012002,L1 larva Ce,7987.0,2084.0,1513.75,3.8325335892514394
WBGene00012005,L1 larva Ce,50090.0,7416.0,4533.5,6.754314994606257
WBGene00012007,L1 larva Ce,9136.0,3954.0,2104.5,2.310571573090541
WBGene00012008,L1 larva Ce,73.0,21.0,6.0,3.4761904761904763
WBGene00012016,L1 larva Ce,8198.0,1569.0,767.5,5.224984066284257
WBGene00012019,L1 larva Ce,109597.0,8684.0,4819.25,12.620566559189314
WBGene00012020,adult Ce,10637.0,1286.0,734.25,8.271384136858476
WBGene00012023,L1 larva Ce,197.0,42.0,17.25,4.690476190476191
WBGene00012026,L1 larva Ce,149.0,28.0,14.5,5.321428571428571
WBGene00012027,L1 larva Ce,758.0,56.0,22.0,13.535714285714286
WBGene00012028,L1 larva Ce,1191.0,58.0,22.75,20.53448275862069
WBGene00012034,dauer larva Ce,3070.0,997.0,423.75,3.079237713139418
WBGene00012035,L1 larva Ce,2205.0,1055.0,465.5,2.090047393364929
WBGene00012036,L1 larva Ce,35.0,10.0,8.0,3.5
WBGene00012038,adult Ce,116.0,28.0,17.25,4.142857142857143
WBGene00012043,L1 larva Ce,68.0,14.0,6.5,4.857142857142857
WBGene00012046,L2L3_larva,1189.0,44.0,15.75,27.022727272727273
WBGene00012049,L1 larva Ce,6.0,2.0,1.0,3.0
WBGene00012051,L1 larva Ce,9.0,3.0,1.5,3.0
WBGene00012053,dauer larva Ce,27.0,5.0,2.0,5.4
WBGene00012054,dauer larva Ce,95.0,33.0,9.0,2.878787878787879
WBGene00012056,L1 larva Ce,89.0,5.0,1.75,17.8
WBGene00012061,L1 larva Ce,137.0,7.0,3.0,19.571428571428573
WBGene00012062,dauer larva Ce,1777.0,673.0,205.0,2.640416047548291
WBGene00012063,elongating embryo Ce,484.0,51.0,21.0,9.490196078431373
WBGene00012069,L1 larva Ce,388.0,37.0,14.25,10.486486486486486
WBGene00012070,L1 larva Ce,2621.0,413.0,221.0,6.346246973365617
WBGene00012072,L1 larva Ce,140.0,17.0,6.0,8.235294117647058
WBGene00012074,adult Ce,119.0,54.0,17.5,2.2037037037037037
WBGene00012075,L1 larva Ce,4.0,1.0,0.25,4.0
WBGene00012076,L1 larva Ce,3.0,0.0,0.0,inf
WBGene00012083,dauer larva Ce,29.0,1.0,0.25,29.0
WBGene00012084,L1 larva Ce,10617.0,632.0,327.5,16.799050632911392
WBGene00012085,L1 larva Ce,44409.0,17524.0,7996.5,2.5341816936772426
WBGene00012088,dauer larva Ce,280.0,17.0,6.25,16.470588235294116
WBGene00012089,L1 larva Ce,19.0,4.0,1.75,4.75
WBGene00012091,dauer larva Ce,497.0,53.0,15.25,9.377358490566039
WBGene00012093,dauer larva Ce,79.0,10.0,5.75,7.9
WBGene00012096,adult Ce,86.0,36.0,13.25,2.388888888888889
WBGene00012097,L1 larva Ce,560029.0,277591.0,90240.5,2.017460940736551
WBGene00012099,L1 larva Ce,3511.0,1742.0,656.25,2.015499425947187
WBGene00012100,L1 larva Ce,59292.0,18019.0,6687.75,3.290526666296687
WBGene00012101,L1 larva Ce,12771.0,722.0,280.5,17.68836565096953
WBGene00012102,L1 larva Ce,255.0,91.0,48.75,2.802197802197802
WBGene00012103,L1 larva Ce,1491.0,584.0,257.0,2.5530821917808217
WBGene00012108,L1 larva Ce,23.0,9.0,4.25,2.5555555555555554
WBGene00012114,L1 larva Ce,2783.0,390.0,173.5,7.135897435897436
WBGene00012116,L1 larva Ce,2212.0,226.0,108.0,9.787610619469026
WBGene00012117,L1 larva Ce,204924.0,27773.0,18033.75,7.3785331076945235
WBGene00012119,elongating embryo Ce,3389.0,184.0,89.0,18.418478260869566
WBGene00012123,L2L3_larva,2098.0,644.0,277.0,3.2577639751552794
WBGene00012125,L1 larva Ce,40882.0,9182.0,3521.0,4.452406883032019
WBGene00012127,L1 larva Ce,4136.0,1909.0,697.75,2.166579360921949
WBGene00012130,L1 larva Ce,6938.0,1649.0,1138.0,4.207398423286841
WBGene00012131,L1 larva Ce,3614.0,1173.0,757.75,3.080988917306053
WBGene00012132,elongating embryo Ce,1285.0,642.0,246.75,2.001557632398754
WBGene00012133,L1 larva Ce,57.0,7.0,3.75,8.142857142857142
WBGene00012134,L1 larva Ce,12694.0,3298.0,1635.0,3.848999393571862
WBGene00012136,L1 larva Ce,64963.0,22100.0,7795.0,2.939502262443439
WBGene00012137,L1 larva Ce,853.0,181.0,100.0,4.712707182320442
WBGene00012140,L1 larva Ce,147688.0,57096.0,22238.25,2.586661062070898
WBGene00012143,L1 larva Ce,4230.0,866.0,301.5,4.884526558891455
WBGene00012144,dauer larva Ce,40788.0,18341.0,9201.25,2.2238700179924757
WBGene00012148,L1 larva Ce,32774.0,12016.0,10662.5,2.7275299600532623
WBGene00012152,elongating embryo Ce,4008.0,1800.0,1124.5,2.2266666666666666
WBGene00012158,L1 larva Ce,105574.0,22130.0,14627.75,4.770628106642567
WBGene00012163,L2L3_larva,541.0,257.0,104.75,2.105058365758755
WBGene00012165,elongating embryo Ce,1734.0,720.0,253.5,2.408333333333333
WBGene00012171,L2L3_larva,44.0,11.0,6.75,4.0
WBGene00012173,adult Ce,188.0,78.0,21.75,2.41025641025641
WBGene00012174,adult Ce,17.0,7.0,4.25,2.4285714285714284
WBGene00012175,elongating embryo Ce,1949.0,151.0,70.25,12.907284768211921
WBGene00012176,dauer larva Ce,1500.0,666.0,291.5,2.2522522522522523
WBGene00012178,L1 larva Ce,4294.0,1924.0,570.5,2.231808731808732
WBGene00012181,dauer larva Ce,38.0,17.0,5.75,2.235294117647059
WBGene00012187,elongating embryo Ce,3325.0,1435.0,991.5,2.317073170731707
WBGene00012190,L1 larva Ce,1556.0,38.0,13.0,40.94736842105263
WBGene00012194,L1 larva Ce,45066.0,7494.0,4974.25,6.013610888710969
WBGene00012196,dauer larva Ce,258.0,107.0,64.25,2.411214953271028
WBGene00012197,L1 larva Ce,7663.0,2356.0,1652.0,3.252546689303905
WBGene00012198,elongating embryo Ce,7591.0,2638.0,1356.25,2.8775587566338134
WBGene00012204,L1 larva Ce,120411.0,6048.0,4337.75,19.90922619047619
WBGene00012210,dauer larva Ce,757.0,211.0,170.25,3.5876777251184833
WBGene00012211,adult Ce,383.0,53.0,16.75,7.226415094339623
WBGene00012212,adult Ce,306.0,38.0,16.0,8.052631578947368
WBGene00012213,adult Ce,2566.0,21.0,10.25,122.19047619047619
WBGene00012214,L1 larva Ce,36.0,1.0,0.75,36.0
WBGene00012215,L1 larva Ce,62.0,5.0,2.25,12.4
WBGene00012216,L1 larva Ce,34190.0,13557.0,4113.75,2.5219443829755845
WBGene00012221,L1 larva Ce,6397.0,2108.0,1263.75,3.034629981024668
WBGene00012223,adult Ce,96.0,29.0,7.5,3.310344827586207
WBGene00012224,dauer larva Ce,861.0,30.0,17.5,28.7
WBGene00012225,elongating embryo Ce,2845.0,1005.0,646.0,2.8308457711442787
WBGene00012227,L1 larva Ce,543.0,35.0,24.5,15.514285714285714
WBGene00012231,adult Ce,710.0,144.0,76.0,4.930555555555555
WBGene00012233,L1 larva Ce,141.0,23.0,9.25,6.130434782608695
WBGene00012237,dauer larva Ce,559.0,264.0,202.5,2.117424242424242
WBGene00012238,elongating embryo Ce,398.0,38.0,22.75,10.473684210526315
WBGene00012239,elongating embryo Ce,163348.0,13257.0,4560.5,12.321641396997812
WBGene00012242,dauer larva Ce,946.0,76.0,36.25,12.447368421052632
WBGene00012246,L1 larva Ce,10.0,4.0,2.25,2.5
WBGene00012248,L2L3_larva,2.0,0.0,0.0,inf
WBGene00012249,L2L3_larva,147.0,16.0,6.0,9.1875
WBGene00012250,L2L3_larva,66.0,16.0,8.0,4.125
WBGene00012254,elongating embryo Ce,1999.0,427.0,138.0,4.681498829039812
WBGene00012258,L1 larva Ce,15170.0,7424.0,5725.0,2.0433728448275863
WBGene00012259,L1 larva Ce,11914.0,1396.0,649.5,8.534383954154729
WBGene00012264,L1 larva Ce,91.0,3.0,1.25,30.333333333333332
WBGene00012265,L1 larva Ce,613.0,53.0,34.5,11.566037735849056
WBGene00012266,L1 larva Ce,243.0,81.0,58.5,3.0
WBGene00012267,L1 larva Ce,19.0,7.0,3.25,2.7142857142857144
WBGene00012268,dauer larva Ce,356.0,138.0,50.25,2.579710144927536
WBGene00012269,dauer larva Ce,1039.0,454.0,134.25,2.288546255506608
WBGene00012271,elongating embryo Ce,1740.0,519.0,158.0,3.352601156069364
WBGene00012272,L1 larva Ce,1335.0,299.0,136.75,4.464882943143813
WBGene00012275,L1 larva Ce,1015.0,300.0,111.5,3.3833333333333333
WBGene00012278,adult Ce,5.0,2.0,1.0,2.5
WBGene00012280,dauer larva Ce,3660.0,688.0,366.25,5.319767441860465
WBGene00012281,dauer larva Ce,713.0,312.0,110.0,2.28525641025641
WBGene00012285,elongating embryo Ce,663.0,58.0,30.5,11.431034482758621
WBGene00012287,L1 larva Ce,27.0,7.0,3.0,3.857142857142857
WBGene00012289,L1 larva Ce,103704.0,4331.0,2023.5,23.944585546063266
WBGene00012293,L2L3_larva,857.0,216.0,150.0,3.9675925925925926
WBGene00012294,adult Ce,990.0,257.0,110.5,3.8521400778210118
WBGene00012295,L1 larva Ce,1066.0,223.0,123.5,4.780269058295964
WBGene00012296,L2L3_larva,500.0,158.0,123.25,3.1645569620253164
WBGene00012299,L1 larva Ce,1818.0,485.0,236.75,3.7484536082474227
